,Track name,artists,genre,Likes
8214,All The Things (YOUR Man Won’t Do),Joe,Pop,DISLIKE
8215,Don’t Wanna Be A Player,Joe,Pop,DISLIKE
8216,The Letter,Joe Cocker,Pop,DISLIKE
8217,You Are So Beautiful,Joe Cocker,Pop,DISLIKE
8218,Up Where We Belong,Joe Cocker & Jennifer Warnes,Pop,DISLIKE
8219,Wooden Heart,Joe Dowell,Pop,DISLIKE
8220,Snap Your Fingers,Joe Henderson,Pop,DISLIKE
8221,Steppin’ Out,Joe Jackson,Pop,DISLIKE
8222,You Talk Too Much,Joe Jones,Pop,DISLIKE
8223,Live And Learn,Joe Public,Pop,DISLIKE
8224,Drowning In The Sea Of Love,Joe Simon,Pop,DISLIKE
8225,"Get Down,Get Down (GET On The Floor)",Joe Simon,Pop,DISLIKE
8226,Games People Play,Joe South,Pop,DISLIKE
8227,Hold What You’ve Got,Joe Tex,Pop,DISLIKE
8228,Skinny Legs And All,Joe Tex,Pop,DISLIKE
8229,I Gotcha,Joe Tex,Pop,DISLIKE
8230,Ain’t Gonna Bump No More (WITH No Big Fat Woman),Joe Tex,Pop,DISLIKE
8231,Life’s Been Good,Joe Walsh,Pop,DISLIKE
8232,Peppermint Twist,Joey Dee and the Starliters,Pop,DISLIKE
8233,Shout,Joey Dee and the Starliters,Pop,DISLIKE
8234,Nothin’ My Love Can’t Fix,Joey Lawrence,Pop,DISLIKE
8235,Stay The Same,Joey McIntyre,Pop,DISLIKE
8236,Midnight Mary,Joey Powers,Pop,DISLIKE
8237,Theme From The Greatest American Hero (BELIEVE It Or Not),Joey Scarbury,Pop,DISLIKE
8238,On The Dark Side,John Cafferty & The Beaver Brown Band,Pop,DISLIKE
8239,Ain’t Even Done With The Night,John Cougar,Pop,DISLIKE
8240,HURTS SO GOOD,John Cougar,Pop,DISLIKE
8241,Jack & Diane,John Cougar,Pop,DISLIKE
8242,Pink Houses,John Cougar Mellencamp,Pop,DISLIKE
8243,Lonely Ol’ Night,John Cougar Mellencamp,Pop,DISLIKE
8244,R.O.C.K. In The U.S.A.,John Cougar Mellencamp,Pop,DISLIKE
8245,Small Town,John Cougar Mellencamp,Pop,DISLIKE
8246,Paper In Fire,John Cougar Mellencamp,Pop,DISLIKE
8247,Cherry Bomb,John Cougar Mellencamp,Pop,DISLIKE
8248,Annie’s Song,John Denver,Pop,DISLIKE
8249,I’m Sorry,John Denver,Pop,DISLIKE
8250,Thank God I’m A Country Boy,John Denver,Pop,DISLIKE
8251,Judy In Disguise (WITH Glasses),John Fred & His Playboy Band,Pop,DISLIKE
8252,Instant Karma!,John Lennon,Pop,DISLIKE
8253,(JUST Like) Starting Over,John Lennon,Pop,DISLIKE
8254,Watching The Wheels,John Lennon,Pop,DISLIKE
8255,Woman,John Lennon,Pop,DISLIKE
8256,Nobody Told Me,John Lennon,Pop,DISLIKE
8257,Imagine,John Lennon / Plastic Ono Band,Pop,DISLIKE
8258,Whatever Gets You Thru The Night,John Lennon with the Plastic Ono Band,Pop,DISLIKE
8259,Key West Intermezzo (I Saw You First),John Mellencamp,Pop,DISLIKE
8260,Wild Night,John Mellencamp featuring Me’shell Ndegeocello,Pop,DISLIKE
8261,St. Elmo’s Fire (MAN In Motion),John Parr,Pop,DISLIKE
8262,Love Is In The Air,John Paul Young,Pop,DISLIKE
8263,Welcome Back,John Sebastian,Pop,DISLIKE
8264,Gold,John Stewart,Pop,DISLIKE
8265,Summer Nights,John Travolta & Olivia Newton-John,Pop,DISLIKE
8266,You’re The One That I Want,John Travolta & Olivia Newton-John,Pop,DISLIKE
8267,Missing You,John Waite,Pop,DISLIKE
8268,Cry,Johnnie Ray and The Four Lads,Pop,DISLIKE
8269,Who’s Making Love,Johnnie Taylor,Pop,DISLIKE
8270,I Believe In You (YOU Believe In Me),Johnnie Taylor,Pop,DISLIKE
8271,Disco Lady,Johnnie Taylor,Pop,DISLIKE
8272,Beatnik Fly,Johnny and the Hurricanes,Pop,DISLIKE
8273,Hang On In There Baby,Johnny Bristol,Pop,DISLIKE
8274,Dreamin’,Johnny Burnette,Pop,DISLIKE
8275,You’re Sixteen,Johnny Burnette,Pop,DISLIKE
8276,I Walk the Line,Johnny Cash,Pop,DISLIKE
8277,Cindy’s Birthday,Johnny Crawford,Pop,DISLIKE
8278,Rub You The Right Way,Johnny Gill,Pop,DISLIKE
8279,Shattered Dreams,Johnny Hates Jazz,Pop,DISLIKE
8280,North Of Alaska,Johnny Horton,Pop,DISLIKE
8281,Lookin’ For Love,Johnny Lee,Pop,DISLIKE
8282,The Worst That Could Happen,Johnny Maestro & the Brooklyn Bridge,Pop,DISLIKE
8283,Gina,Johnny Mathis,Pop,DISLIKE
8284,What Will My Mary Say,Johnny Mathis,Pop,DISLIKE
8285,"Too Much,Too Little,Too Late",Johnny Mathis & Deniece Williams,Pop,DISLIKE
8286,Hold Me Tight,Johnny Nash,Pop,DISLIKE
8287,I Can See Clearly Now,Johnny Nash,Pop,DISLIKE
8288,Stir It Up,Johnny Nash,Pop,DISLIKE
8289,Cradle Of Love,Johnny Preston,Pop,DISLIKE
8290,Running Bear,Johnny Preston,Pop,DISLIKE
8291,Memphis,Johnny Rivers,Pop,DISLIKE
8292,The Seventh Son,Johnny Rivers,Pop,DISLIKE
8293,Poor Side Of Town,Johnny Rivers,Pop,DISLIKE
8294,Secret Agent Man,Johnny Rivers,Pop,DISLIKE
8295,Baby I Need Your Lovin’,Johnny Rivers,Pop,DISLIKE
8296,Rockin’ Pneumonia And The Boogie Woogie Flu,Johnny Rivers,Pop,DISLIKE
8297,Swayin’ To The Music (SLOW Dancing),Johnny Rivers,Pop,DISLIKE
8298,Loop De Loop,Johnny Thunder,Pop,DISLIKE
8299,Poetry In Motion,Johnny Tillotson,Pop,DISLIKE
8300,Without You,Johnny Tillotson,Pop,DISLIKE
8301,It Keeps Right On A-Hurtin’,Johnny Tillotson,Pop,DISLIKE
8302,Talk Back Trembling Lips,Johnny Tillotson,Pop,DISLIKE
8303,Are U Still Down / They Don’t Know,Jon B.,Pop,DISLIKE
8304,Someone To Love,Jon B. featuring Babyface,Pop,DISLIKE
8305,Blaze Of Glory,Jon Bon Jovi,Pop,DISLIKE
8306,Just Another Day,Jon Secada,Pop,DISLIKE
8307,Angel,Jon Secada,Pop,DISLIKE
8308,Do You Believe In Us,Jon Secada,Pop,DISLIKE
8309,If You Go,Jon Secada,Pop,DISLIKE
8310,Sunshine,Jonathan Edwards,Pop,DISLIKE
8311,Help Me,Joni Mitchell,Pop,DISLIKE
8312,Give It To You,Jordan Knight,Pop,DISLIKE
8313,Apache,Jørgen Ingmann,Pop,DISLIKE
8314,Light My Fire,José Feliciano,Pop,DISLIKE
8315,Beautiful In My Eyes,Joshua Kadison,Pop,DISLIKE
8316,"Lovin’,Touchin’,Squeezin’",Journey,Pop,DISLIKE
8317,Who’s Crying Now,Journey,Pop,DISLIKE
8318,Don’t Stop Believin’,Journey,Pop,DISLIKE
8319,Open Arms,Journey,Pop,DISLIKE
8320,Separate Ways (WORLDS Apart),Journey,Pop,DISLIKE
8321,When You Love A Woman,Journey,Pop,DISLIKE
8322,What Does It Take (TO Win Your Love),Jr. Walker & The All Stars,Pop,DISLIKE
8323,Who Dat,JT Money featuring Solé,Pop,DISLIKE
8324,Angel Of The Morning,Juice Newton,Pop,DISLIKE
8325,Queen Of Hearts,Juice Newton,Pop,DISLIKE
8326,Break It To Me Gently,Juice Newton,Pop,DISLIKE
8327,Love’s Been A Little Bit Hard On Me,Juice Newton,Pop,DISLIKE
8328,The Sweetest Thing (I’VE Ever Known),Juice Newton,Pop,DISLIKE
8329,Too Late For Goodbyes,Julian Lennon,Pop,DISLIKE
8330,Valotte,Julian Lennon,Pop,DISLIKE
8331,Cry Me a River,Julie London,Pop,DISLIKE
8332,To All The Girls I’ve Loved Before,Julio Iglesias and Willie Nelson,Pop,DISLIKE
8333,Haunted House,Jumpin’ Gene Simmons,Pop,DISLIKE
8334,Player’s Anthem,Junior M.A.F.I.A. featuring The Notorious B.I.G.,Pop,DISLIKE
8335,Shotgun,Junior Walker & the All Stars,Pop,DISLIKE
8336,Back That Azz Up,Juvenile featuring Mannie Fresh and Lil Wayne,Pop,DISLIKE
8337,All My Life,K-Ci & JoJo,Pop,DISLIKE
8338,Tell Me It’s Real,K-Ci & JoJo,Pop,DISLIKE
8339,Swing My Way,K. P. & Envyi,Pop,DISLIKE
8340,More,Kai Winding,Pop,DISLIKE
8341,Too Shy,Kajagoogoo,Pop,DISLIKE
8342,Carry On Wayward Son,Kansas,Pop,DISLIKE
8343,Dust In The Wind,Kansas,Pop,DISLIKE
8344,Personally,Karla Bonoff,Pop,DISLIKE
8345,Secret Rendezvous,Karyn White,Pop,DISLIKE
8346,The Way You Love Me,Karyn White,Pop,DISLIKE
8347,Romantic,Karyn White,Pop,DISLIKE
8348,The Way I Feel About You,Karyn White,Pop,DISLIKE
8349,Everything Changes,Kathy Troccoli,Pop,DISLIKE
8350,A Thousand Stars,Kathy Young & the Innocents,Pop,DISLIKE
8351,Walking On Sunshine,Katrina and the Waves,Pop,DISLIKE
8352,Wheel of Fortune,Kay Starr,Pop,DISLIKE
8353,Please Don’t Go,KC & the Sunshine Band,Pop,DISLIKE
8354,Get Down Tonight,KC and the Sunshine Band,Pop,DISLIKE
8355,"(SHAKE,Shake,Shake) Shake Your Booty",KC and the Sunshine Band,Pop,DISLIKE
8356,That’s The Way (I Like It),KC and the Sunshine Band,Pop,DISLIKE
8357,I’m Your Boogie Man,KC and the Sunshine Band,Pop,DISLIKE
8358,Keep It Comin’ Love,KC and the Sunshine Band,Pop,DISLIKE
8359,Please Don’t Go,KC and the Sunshine Band,Pop,DISLIKE
8360,98.6,Keith,Pop,DISLIKE
8361,I Want Her,Keith Sweat,Pop,DISLIKE
8362,Make You Sweat (#14),Keith Sweat,Pop,DISLIKE
8363,I’ll Give All My Love To You,Keith Sweat,Pop,DISLIKE
8364,Twisted,Keith Sweat,Pop,DISLIKE
8365,Nobody,Keith Sweat,Pop,DISLIKE
8366,Nobody,Keith Sweat featuring Athena Cage,Pop,DISLIKE
8367,Come And Get With Me,Keith Sweat Featuring Snoop Dogg,Pop,DISLIKE
8368,Friend Of Mine,Kelly Price featuring R. Kelly and Ron Isley,Pop,DISLIKE
8369,Midnight In Moscow,Kenny Ball,Pop,DISLIKE
8370,Songbird,Kenny G,Pop,DISLIKE
8371,Forever In Love,Kenny G,Pop,DISLIKE
8372,I’m Alright,Kenny Loggins,Pop,DISLIKE
8373,This Is It,Kenny Loggins,Pop,DISLIKE
8374,Heart To Heart,Kenny Loggins,Pop,DISLIKE
8375,Footloose,Kenny Loggins,Pop,DISLIKE
8376,Danger Zone,Kenny Loggins,Pop,DISLIKE
8377,Meet Me Half Way,Kenny Loggins,Pop,DISLIKE
8378,Nobody’s Fool,Kenny Loggins,Pop,DISLIKE
8379,Whenever I Call You “FRIEND”,Kenny Loggins & Stevie Nicks,Pop,DISLIKE
8380,I Like Dreamin’,Kenny Nolan,Pop,DISLIKE
8381,She Believes In Me,Kenny Rogers,Pop,DISLIKE
8382,I Don’t Need You,Kenny Rogers,Pop,DISLIKE
8383,Share Your Love With Me,Kenny Rogers,Pop,DISLIKE
8384,Love Will Turn You Around,Kenny Rogers,Pop,DISLIKE
8385,Don’t Fall In Love With A Dreamer,Kenny Rogers & Kim Carnes,Pop,DISLIKE
8386,"Ruby,Don’t Take Your Love To Town",Kenny Rogers & The First Edition,Pop,DISLIKE
8387,Something’s Burning,Kenny Rogers & The First Edition,Pop,DISLIKE
8388,We’ve Got Tonight,Kenny Rogers and Sheena Easton,Pop,DISLIKE
8389,Islands In The Stream,Kenny Rogers with Dolly Parton,Pop,DISLIKE
8390,Love Letters,Ketty Lester,Pop,DISLIKE
8391,More Love,Kim Carnes,Pop,DISLIKE
8392,Bette Davis Eyes,Kim Carnes,Pop,DISLIKE
8393,You Keep Me Hangin’ On,Kim Wilde,Pop,DISLIKE
8394,Groove Me,King Floyd,Pop,DISLIKE
8395,Dancing In The Moonlight,King Harvest,Pop,DISLIKE
8396,Beth / Detroit Rock City,Kiss,Pop,DISLIKE
8397,I Was Made For Lovin’ You,Kiss,Pop,DISLIKE
8398,Forever,Kiss,Pop,DISLIKE
8399,I Miss You,Klymaxx,Pop,DISLIKE
8400,Asia Minor,Kokomo,Pop,DISLIKE
8401,Hollywood Swinging,Kool & the Gang,Pop,DISLIKE
8402,Jungle Boogie,Kool & the Gang,Pop,DISLIKE
8403,Ladies’ Night,Kool & the Gang,Pop,DISLIKE
8404,Too Hot,Kool & the Gang,Pop,DISLIKE
8405,Celebration,Kool & the Gang,Pop,DISLIKE
8406,Get Down On It,Kool & the Gang,Pop,DISLIKE
8407,Cherish,Kool & the Gang,Pop,DISLIKE
8408,Fresh,Kool & the Gang,Pop,DISLIKE
8409,Misled,Kool & the Gang,Pop,DISLIKE
8410,Victory,Kool & the Gang,Pop,DISLIKE
8411,Why Me,Kris Kristofferson,Pop,DISLIKE
8412,Jump,Kris Kross,Pop,DISLIKE
8413,Warm It Up,Kris Kross,Pop,DISLIKE
8414,Alright,Kris Kross,Pop,DISLIKE
8415,Tonite’s Tha Night,Kris Kross,Pop,DISLIKE
8416,Please Don’t Go,KWS,Pop,DISLIKE
8417,The Loco-Motion,Kylie Minogue,Pop,DISLIKE
8418,Sukiyaki,Kyu Sakamoto,Pop,DISLIKE
8419,(EVERY Time I Turn Around) Back In Love Again,L.T.D.,Pop,DISLIKE
8420,Be My Lover,La Bouche,Pop,DISLIKE
8421,Sweet Dreams,La Bouche,Pop,DISLIKE
8422,Lady Marmalade,Labelle,Pop,DISLIKE
8423,Sandy,Larry Hall,Pop,DISLIKE
8424,Mr. Custer,Larry Verne,Pop,DISLIKE
8425,Boney Moronie,Larry Williams,Pop,DISLIKE
8426,Gloria,Laura Branigan,Pop,DISLIKE
8427,How Am I Supposed To Live Without You,Laura Branigan,Pop,DISLIKE
8428,Solitaire,Laura Branigan,Pop,DISLIKE
8429,Self Control,Laura Branigan,Pop,DISLIKE
8430,Doo Wop (THAT Thing),Lauryn Hill,Pop,DISLIKE
8431,Ex-Factor,Lauryn Hill,Pop,DISLIKE
8432,Calcutta,Lawrence Welk,Pop,DISLIKE
8433,How Do I Live,LeAnn Rimes,Pop,DISLIKE
8434,Looking Through Your Eyes,LeAnn Rimes,Pop,DISLIKE
8435,Whole Lotta Love / Living Loving Maid,Led Zeppelin,Pop,DISLIKE
8436,Ya Ya,Lee Dorsey,Pop,DISLIKE
8437,Working In The Coal Mine,Lee Dorsey,Pop,DISLIKE
8438,Do You Know What I Mean,Lee Michaels,Pop,DISLIKE
8439,Runaround Sue,Leif Garrett,Pop,DISLIKE
8440,I Was Made For Dancin’,Leif Garrett,Pop,DISLIKE
8441,Steal My Sunshine,Len,Pop,DISLIKE
8442,1-2-3,Len Barry,Pop,DISLIKE
8443,It Ain’t Over ‘TIL It’s Over,Lenny Kravitz,Pop,DISLIKE
8444,Fly Away,Lenny Kravitz,Pop,DISLIKE
8445,Since I Fell For You,Lenny Welch,Pop,DISLIKE
8446,When I Need You,Leo Sayer,Pop,DISLIKE
8447,You Make Me Feel Like Dancing,Leo Sayer,Pop,DISLIKE
8448,More Than I Can Say,Leo Sayer,Pop,DISLIKE
8449,Vaya Con Dios,Les Paul and Mary Ford,Pop,DISLIKE
8450,It’s My Party,Lesley Gore,Pop,DISLIKE
8451,Judy’s Turn To Cry,Lesley Gore,Pop,DISLIKE
8452,You Don’t Own Me,Lesley Gore,Pop,DISLIKE
8453,Something About You,Level 42,Pop,DISLIKE
8454,Casanova,LeVert,Pop,DISLIKE
8455,Summer Girls,LFO,Pop,DISLIKE
8456,Not Tonight,"Lil’ Kim featuring Da Brat,Left Eye,Missy Elliott and Angie Martinez",Pop,DISLIKE
8457,No Time,Lil’ Kim featuring Puff Daddy,Pop,DISLIKE
8458,When Will I Be Loved,Linda Ronstadt,Pop,DISLIKE
8459,You’re No Good,Linda Ronstadt,Pop,DISLIKE
8460,That’ll Be The Day,Linda Ronstadt,Pop,DISLIKE
8461,Blue Bayou,Linda Ronstadt,Pop,DISLIKE
8462,It’s So Easy,Linda Ronstadt,Pop,DISLIKE
8463,Ooo Baby Baby,Linda Ronstadt,Pop,DISLIKE
8464,How Do I Make You,Linda Ronstadt,Pop,DISLIKE
8465,Hurt So Bad,Linda Ronstadt,Pop,DISLIKE
8466,Don’t Know Much,Linda Ronstadt and Aaron Neville,Pop,DISLIKE
8467,Somewhere Out There,Linda Ronstadt and James Ingram,Pop,DISLIKE
8468,Don’t Bet Money Honey,Linda Scott,Pop,DISLIKE
8469,I’ve Told Every Little Star,Linda Scott,Pop,DISLIKE
8470,Trouble,Lindsey Buckingham,Pop,DISLIKE
8471,Sending All My Love,Linear,Pop,DISLIKE
8472,Truly (#1*),Lionel Richie,Pop,DISLIKE
8473,All Night Long (ALL Night),Lionel Richie,Pop,DISLIKE
8474,My Love,Lionel Richie,Pop,DISLIKE
8475,You Are,Lionel Richie,Pop,DISLIKE
8476,Running With The Night,Lionel Richie,Pop,DISLIKE
8477,Ballerina Girl,Lionel Richie,Pop,DISLIKE
8478,Funkytown,Lipps Inc,Pop,DISLIKE
8479,All Cried Out,Lisa Lisa and Cult Jam,Pop,DISLIKE
8480,Head To Toe,Lisa Lisa and Cult Jam,Pop,DISLIKE
8481,Lost In Emotion,Lisa Lisa and Cult Jam,Pop,DISLIKE
8482,I Do,Lisa Loeb,Pop,DISLIKE
8483,Do You Sleep?,Lisa Loeb & Nine Stories,Pop,DISLIKE
8484,Stay (I Missed You),Lisa Loeb and Nine Stories,Pop,DISLIKE
8485,All Around The World,Lisa Stansfield,Pop,DISLIKE
8486,Close My Eyes Forever,Lita Ford and Ozzy Osbourne,Pop,DISLIKE
8487,Tears on My Pillow,Little Anthony & The Imperials,Pop,DISLIKE
8488,Goin’ Out Of My Head,Little Anthony & the Imperials,Pop,DISLIKE
8489,Those Oldies But Goodies,Little Caesar & the Romans,Pop,DISLIKE
8490,The Loco-Motion,Little Eva,Pop,DISLIKE
8491,I Will Follow Him,Little Peggy March,Pop,DISLIKE
8492,Long Tall Sally,Little Richard,Pop,DISLIKE
8493,Lady,Little River Band,Pop,DISLIKE
8494,Lonesome Loser,Little River Band,Pop,DISLIKE
8495,Cool Change,Little River Band,Pop,DISLIKE
8496,Man On Your Mind,Little River Band,Pop,DISLIKE
8497,Take It Easy On Me,Little River Band,Pop,DISLIKE
8498,The Other Guy,Little River Band,Pop,DISLIKE
8499,Fingertips,Little Stevie Wonder,Pop,DISLIKE
8500,Around The Way Girl,LL Cool J,Pop,DISLIKE
8501,Doin’ It,LL Cool J,Pop,DISLIKE
8502,Hey Lover,LL Cool J,Pop,DISLIKE
8503,Loungin,LL Cool J,Pop,DISLIKE
8504,Father,LL Cool J,Pop,DISLIKE
8505,Lady Luck,Lloyd Price,Pop,DISLIKE
8506,Me And You And A Dog Named Boo,Lobo,Pop,DISLIKE
8507,I’d Love You To Want Me,Lobo,Pop,DISLIKE
8508,Don’t Expect Me To Be Your Friend,Lobo,Pop,DISLIKE
8509,Your Mama Don’t Dance,Loggins and Messina,Pop,DISLIKE
8510,Sailor (YOUR Home Is The Sea),Lolita,Pop,DISLIKE
8511,I’ve Been Thinking About You,Londonbeat,Pop,DISLIKE
8512,Does Your Chewing Gum Lose Its Flavour (ON The Bedpost Overnight?),Lonnie Donegan,Pop,DISLIKE
8513,Brandy (YOU’RE A Fine Girl),Looking Glass,Pop,DISLIKE
8514,Jeans On,Lord David Dundas,Pop,DISLIKE
8515,Deja Vu (UPTOWN Baby),Lord Tariq and Peter Gunz,Pop,DISLIKE
8516,The Mummers’ Dance,Loreena McKennitt,Pop,DISLIKE
8517,Ringo,Lorne Greene,Pop,DISLIKE
8518,Black Is Black,Los Bravos,Pop,DISLIKE
8519,Macarena (BAYSIDE Boys Mix),Los del Río,Pop,DISLIKE
8520,Maria Elena,Los Indios Tabajaras,Pop,DISLIKE
8521,La Bamba,Los Lobos,Pop,DISLIKE
8522,Mambo No. 5,Lou Bega,Pop,DISLIKE
8523,Two Faces Have I,Lou Christie,Pop,DISLIKE
8524,Lightnin’ Strikes,Lou Christie,Pop,DISLIKE
8525,Midnight Blue,Lou Gramm,Pop,DISLIKE
8526,Just Between You And Me,Lou Gramm,Pop,DISLIKE
8527,"Pepino,The Italian Mouse",Lou Monte,Pop,DISLIKE
8528,You’ll Never Find Another Love Like Mine,Lou Rawls,Pop,DISLIKE
8529,"Hello,Dolly!",Louis Armstrong,Pop,DISLIKE
8530,So Alive,Love and Rockets,Pop,DISLIKE
8531,Love’s Theme,Love Unlimited Orchestra,Pop,DISLIKE
8532,Hot Girls In Love,Loverboy,Pop,DISLIKE
8533,Lovin’ Every Minute Of It,Loverboy,Pop,DISLIKE
8534,This Could Be The Night,Loverboy,Pop,DISLIKE
8535,My Body,LSG,Pop,DISLIKE
8536,To Sir With Love,Lulu,Pop,DISLIKE
8537,I Got 5 On It,Luniz,Pop,DISLIKE
8538,(IF Loving You Is Wrong) I Don’t Want To Be Right,Luther Ingram,Pop,DISLIKE
8539,Here And Now,Luther Vandross,Pop,DISLIKE
8540,Power Of Love/Love Power,Luther Vandross,Pop,DISLIKE
8541,The Best Things In Life Are Free,Luther Vandross and Janet Jackson featuring Bell Biv Devoe and Ralph Tresvant,Pop,DISLIKE
8542,Endless Love,Luther Vandross and Mariah Carey,Pop,DISLIKE
8543,Sweet Home Alabama,Lynyrd Skynyrd,Pop,DISLIKE
8544,What’s Your Name,Lynyrd Skynyrd,Pop,DISLIKE
8545,Pop Muzik,M,Pop,DISLIKE
8546,Pray,M.C. Hammer,Pop,DISLIKE
8547,"Baby,Don’t Get Hooked On Me",Mac Davis,Pop,DISLIKE
8548,One Hell Of A Woman,Mac Davis,Pop,DISLIKE
8549,Our House,Madness,Pop,DISLIKE
8550,Borderline,Madonna,Pop,DISLIKE
8551,Lucky Star,Madonna,Pop,DISLIKE
8552,Angel,Madonna,Pop,DISLIKE
8553,Crazy For You,Madonna,Pop,DISLIKE
8554,Dress You Up,Madonna,Pop,DISLIKE
8555,Like A Virgin,Madonna,Pop,DISLIKE
8556,Material Girl,Madonna,Pop,DISLIKE
8557,Live To Tell,Madonna,Pop,DISLIKE
8558,Papa Don’t Preach,Madonna,Pop,DISLIKE
8559,True Blue,Madonna,Pop,DISLIKE
8560,Causing A Commotion,Madonna,Pop,DISLIKE
8561,La Isla Bonita,Madonna,Pop,DISLIKE
8562,Open Your Heart,Madonna,Pop,DISLIKE
8563,Who’s That Girl,Madonna,Pop,DISLIKE
8564,Cherish,Madonna,Pop,DISLIKE
8565,Express Yourself,Madonna,Pop,DISLIKE
8566,Like A Prayer,Madonna,Pop,DISLIKE
8567,Vogue,Madonna,Pop,DISLIKE
8568,Justify My Love,Madonna,Pop,DISLIKE
8569,Erotica,Madonna,Pop,DISLIKE
8570,This Used To Be My Playground,Madonna,Pop,DISLIKE
8571,Deeper And Deeper,Madonna,Pop,DISLIKE
8572,Rain,Madonna,Pop,DISLIKE
8573,I’ll Remember,Madonna,Pop,DISLIKE
8574,Secret,Madonna,Pop,DISLIKE
8575,Take A Bow,Madonna,Pop,DISLIKE
8576,You’ll See,Madonna,Pop,DISLIKE
8577,Don’t Cry For Me Argentina,Madonna,Pop,DISLIKE
8578,Frozen,Madonna,Pop,DISLIKE
8579,Ray Of Light,Madonna,Pop,DISLIKE
8580,The Power Of Good-Bye,Madonna,Pop,DISLIKE
8581,Love Won’t Let Me Wait,Major Harris,Pop,DISLIKE
8582,The Monkey Time,Major Lance,Pop,DISLIKE
8583,"Um,Um,Um,Um,Um,Um",Major Lance,Pop,DISLIKE
8584,Do Wah Diddy Diddy,Manfred Mann,Pop,DISLIKE
8585,Sha La La,Manfred Mann,Pop,DISLIKE
8586,The Mighty Quinn,Manfred Mann,Pop,DISLIKE
8587,I Need To Know,Marc Anthony,Pop,DISLIKE
8588,Bobby’s Girl,Marcie Blane,Pop,DISLIKE
8589,Sex And Candy,Marcy Playground,Pop,DISLIKE
8590,Midnight At The Oasis,Maria Muldaur,Pop,DISLIKE
8591,Vision Of Love,Mariah Carey,Pop,DISLIKE
8592,I Don’t Wanna Cry,Mariah Carey,Pop,DISLIKE
8593,Love Takes Time,Mariah Carey,Pop,DISLIKE
8594,Someday,Mariah Carey,Pop,DISLIKE
8595,Can’t Let Go,Mariah Carey,Pop,DISLIKE
8596,Make It Happen,Mariah Carey,Pop,DISLIKE
8597,Dreamlover,Mariah Carey,Pop,DISLIKE
8598,Anytime You Need A Friend,Mariah Carey,Pop,DISLIKE
8599,Without You / Never Forget You,Mariah Carey,Pop,DISLIKE
8600,Honey,Mariah Carey,Pop,DISLIKE
8601,I Still Believe,Mariah Carey,Pop,DISLIKE
8602,One Sweet Day,Mariah Carey and Boyz II Men,Pop,DISLIKE
8603,Heartbreaker,Mariah Carey featuring Jay-Z,Pop,DISLIKE
8604,I’ll Be There,Mariah Carey featuring Trey Lorenz,Pop,DISLIKE
8605,Paper Roses,Marie Osmond,Pop,DISLIKE
8606,You Don’t Have To Be A Star (TO Be In My Show),Marilyn McCoo & Billy Davis Jr.,Pop,DISLIKE
8607,I Don’t Want To Miss A Thing,Mark Chesnutt,Pop,DISLIKE
8608,Teen Angel,Mark Dinning,Pop,DISLIKE
8609,Arizona,Mark Lindsay,Pop,DISLIKE
8610,Return Of The Mack,Mark Morrison,Pop,DISLIKE
8611,Wildside,Marky Mark and the Funky Bunch,Pop,DISLIKE
8612,Good Vibrations,Marky Mark and the Funky Bunch featuring Loleatta Holloway,Pop,DISLIKE
8613,Reflections Of My Life,Marmalade,Pop,DISLIKE
8614,Heat Wave,Martha & the Vandellas,Pop,DISLIKE
8615,Dancing In The Street,Martha and the Vandellas,Pop,DISLIKE
8616,Quicksand,Martha and the Vandellas,Pop,DISLIKE
8617,Nowhere To Run,Martha and the Vandellas,Pop,DISLIKE
8618,Jimmy Mack,Martha and the Vandellas,Pop,DISLIKE
8619,Toy Soldiers,Martika,Pop,DISLIKE
8620,In The House Of Stone And Light,Martin Page,Pop,DISLIKE
8621,Hearts,Marty Balin,Pop,DISLIKE
8622,Don’t Worry,Marty Robbins,Pop,DISLIKE
8623,I Love The Way You Love,Marv Johnson,Pop,DISLIKE
8624,You Got What It Takes,Marv Johnson,Pop,DISLIKE
8625,Pride And Joy,Marvin Gaye,Pop,DISLIKE
8626,How Sweet It Is (TO Be Loved By You),Marvin Gaye,Pop,DISLIKE
8627,I’ll Be Doggone,Marvin Gaye,Pop,DISLIKE
8628,That’s The Way Love Is,Marvin Gaye,Pop,DISLIKE
8629,Too Busy Thinking About My Baby,Marvin Gaye,Pop,DISLIKE
8630,Mercy Mercy Me (THE Ecology),Marvin Gaye,Pop,DISLIKE
8631,What’s Going On,Marvin Gaye,Pop,DISLIKE
8632,Let’s Get It On,Marvin Gaye,Pop,DISLIKE
8633,Trouble Man,Marvin Gaye,Pop,DISLIKE
8634,Got To Give It Up,Marvin Gaye,Pop,DISLIKE
8635,Your Precious Love,Marvin Gaye & Tammi Terrell,Pop,DISLIKE
8636,Ain’t Nothing Like The Real Thing,Marvin Gaye & Tammi Terrell,Pop,DISLIKE
8637,The Entertainer,Marvin Hamlisch,Pop,DISLIKE
8638,Those Were The Days,Mary Hopkin,Pop,DISLIKE
8639,Not Gon’ Cry,Mary J. Blige,Pop,DISLIKE
8640,In My House,Mary Jane Girls,Pop,DISLIKE
8641,Torn Between Two Lovers,Mary MacGregor,Pop,DISLIKE
8642,The One Who Really Loves You,Mary Wells,Pop,DISLIKE
8643,You Beat Me To The Punch,Mary Wells,Pop,DISLIKE
8644,Two Lovers,Mary Wells,Pop,DISLIKE
